ItemNumber,StoreNumber,CurrentPrice,Approval,Strategy
715,7,22.99,Approved,A
715,9,22.99,Approved,A
659,7,54.99,Approved,A
659,9,54.99,Approved,A
956,7,15.99,Approved,B
956,8,15.99,Approved,B
956,9,15.99,Approved,B
1390,8,12.99,Approved,B
1390,7,12.99,Approved,B
1390,9,12.99,Approved,B
1079,7,9.99,Approved,A
1079,9,9.99,Approved,A
555,7,12.29,Approved,A
555,9,12.29,Approved,A
1287,7,59.99,Approved,A
1287,9,59.99,Approved,A
1287,8,59.99,Approved,A
898,7,23.49,Approved,A
787,5,64.99,Approved,A
898,1,19.99,Approved,A
898,4,19.99,Approved,A
898,2,19.99,Approved,A
898,3,19.99,Approved,A
898,10,23.49,Approved,A
1376,2,19.99,Approved,A
1376,4,19.99,Approved,A
1376,10,20.99,Approved,A
1156,2,6.49,Approved,A
1156,1,6.49,Approved,A
1156,4,6.49,Approved,A
1156,10,6.49,Approved,A
1522,2,8.49,Approved,A
1090,1,14.99,Approved,A
1090,3,14.99,Approved,A
1090,4,14.99,Approved,A
1090,5,14.99,Approved,A
1145,1,12.99,Approved,B
1145,4,12.99,Approved,B
1145,2,12.99,Approved,B
1145,3,12.99,Approved,B
1145,5,12.49,Approved,B
593,1,7.49,Approved,C
593,2,7.49,Approved,C
593,3,7.49,Approved,C
593,10,7.49,Approved,C
262,2,14.99,Approved,C
262,4,14.99,Approved,C
262,3,14.99,Approved,C
383,3,7.99,Approved,A
1264,1,9.99,Approved,B
1264,3,9.99,Approved,B
1264,4,9.99,Approved,B
1264,2,9.99,Approved,B
1264,5,9.29,Approved,B
1157,1,6.49,Approved,A
1157,4,6.49,Approved,A
1157,2,6.49,Approved,A
1157,3,6.49,Approved,A
596,3,7.49,Approved,C
516,3,10.49,Approved,B
516,1,10.49,Approved,B
516,2,10.49,Approved,B
516,5,11.49,Approved,B
1719,3,8.49,Approved,A
1719,1,8.49,Approved,A
1719,2,8.49,Approved,A
1719,4,8.49,Approved,A
1719,5,10.49,Approved,A
1150,3,13.79,Approved,B
1150,4,13.79,Approved,B
1150,1,13.79,Approved,B
1150,2,13.79,Approved,B
1150,5,12.49,Approved,B
454,2,8.99,Approved,C
454,4,8.99,Approved,C
454,1,8.99,Approved,C
454,5,10.49,Approved,C
242,1,15.49,Approved,A
242,4,15.49,Approved,A
242,2,15.49,Approved,A
242,3,15.49,Approved,A
639,1,16.99,Approved,C
639,4,16.99,Approved,C
639,2,16.99,Approved,C
639,3,16.99,Approved,C
639,5,16.99,Approved,C
1933,1,9.49,Approved,B
1933,4,9.49,Approved,B
1933,3,9.49,Approved,B
1933,5,8.99,Approved,B
1859,1,49.99,Approved,C
1859,4,49.99,Approved,C
1859,3,49.99,Approved,C
1859,10,49.99,Approved,C
985,4,8.49,Approved,C
985,2,8.49,Approved,C
985,3,8.49,Approved,C
985,5,9.99,Approved,C
131,4,8.29,Approved,A
131,5,9.29,Approved,A
790,4,13.49,Approved,C
790,5,14.49,Approved,C
109,2,15.99,Approved,A
109,3,15.99,Approved,A
109,1,15.99,Approved,A
109,5,23.99,Approved,A
1220,9,16.99,Approved,C
1695,7,12.49,Approved,B
911,7,7.29,Approved,B
1933,7,8.49,Approved,B
1933,8,8.49,Approved,B
1933,9,8.49,Approved,B
1460,8,10.99,Approved,C
373,9,13.9,Approved,A
970,7,8.99,Approved,B
970,9,8.99,Approved,B
970,8,8.99,Approved,B
296,9,15.99,Approved,D
296,7,15.99,Approved,D
97,8,269.99,Approved,A
97,7,269.99,Approved,A
97,9,269.99,Approved,A
968,4,15.49,Approved,C
1404,1,64.99,Approved,D
1404,3,64.99,Approved,D
1404,4,64.99,Approved,D
1404,5,64.99,Approved,D
768,1,11.99,Approved,B
768,2,11.99,Approved,B
768,4,11.99,Approved,B
768,10,12.99,Approved,B
1708,5,11.79,Approved,B
244,1,15.99,Approved,A
244,3,15.99,Approved,A
244,2,15.99,Approved,A
244,10,14.99,Approved,A
98,1,439.99,Approved,A
98,4,439.99,Approved,A
98,3,439.99,Approved,A
98,2,439.99,Approved,A
98,5,399.99,Approved,A
1610,4,7.49,Approved,C
1610,1,7.49,Approved,C
1610,2,7.49,Approved,C
1610,10,8.49,Approved,C
434,3,8.99,Approved,C
434,2,8.99,Approved,C
434,1,8.99,Approved,C
212,3,4.29,Approved,A
1392,1,13.99,Approved,A
1392,5,13.99,Approved,A
1726,5,89.99,Approved,A
949,4,19.99,Approved,B
949,2,19.99,Approved,B
949,3,19.99,Approved,B
949,1,19.99,Approved,B
949,5,17.99,Approved,B
1415,1,6.99,Approved,A
1415,3,6.99,Approved,A
1415,4,6.99,Approved,A
1415,5,8.79,Approved,A
531,5,8.29,Approved,C
1399,3,129.99,Approved,C
1399,2,129.99,Approved,C
1399,4,129.99,Approved,C
1399,5,129.99,Approved,C
226,1,7.49,Approved,A
226,4,7.49,Approved,A
226,3,7.49,Approved,A
226,10,7.49,Approved,A
260,1,21.99,Approved,A
260,3,21.99,Approved,A
260,2,21.99,Approved,A
260,4,21.99,Approved,A
260,5,21.99,Approved,A
1961,1,4.99,Approved,A
1961,3,4.99,Approved,A
479,3,8.99,Approved,A
479,5,8.99,Approved,A
1692,4,14.99,Approved,B
1692,1,14.99,Approved,B
1692,5,14.99,Approved,B
637,1,17.99,Approved,C
637,4,17.99,Approved,C
637,2,17.99,Approved,C
637,3,17.99,Approved,C
31,1,15.49,Approved,B
31,2,15.49,Approved,B
31,4,15.49,Approved,B
31,3,15.49,Approved,B
31,10,16.99,Approved,B
1865,2,17.99,Approved,A
1865,3,17.99,Approved,A
1865,1,17.99,Approved,A
1865,5,14.79,Approved,A
922,4,10.99,Approved,A
687,1,7.49,Approved,D
687,3,7.49,Approved,D
687,10,6.49,Approved,D
601,4,7.99,Approved,B
601,3,7.99,Approved,B
601,1,7.99,Approved,B
601,5,8.49,Approved,B
216,3,4.99,Approved,B
855,2,8.99,Approved,C
855,1,8.99,Approved,C
855,4,8.99,Approved,C
1937,1,9.49,Approved,B
1937,5,8.99,Approved,B
231,2,229.99,Approved,A
231,4,229.99,Approved,A
231,3,229.99,Approved,A
1981,4,8.99,Approved,B
262,5,16.99,Approved,C
1322,3,21.99,Approved,B
1322,1,21.99,Approved,B
1322,5,15.99,Approved,B
1733,1,7.99,Approved,B
1733,4,7.99,Approved,B
1733,2,7.99,Approved,B
1733,3,7.99,Approved,B
1733,5,9.29,Approved,B
1107,4,11.99,Approved,B
1107,2,11.99,Approved,B
1107,3,11.99,Approved,B
80,4,7.79,Approved,A
80,2,7.79,Approved,A
80,3,7.79,Approved,A
80,1,7.79,Approved,A
80,5,7.99,Approved,A
452,4,14.99,Approved,A
534,5,7.99,Approved,C
746,4,19.99,Approved,D
746,5,22.49,Approved,D
1588,4,14.79,Approved,A
1588,1,14.79,Approved,A
1588,5,12.79,Approved,A
440,4,34.99,Approved,C
440,2,34.99,Approved,C
440,1,34.99,Approved,C
440,5,47.99,Approved,C
599,5,7.99,Approved,A
603,2,7.49,Approved,B
603,3,7.49,Approved,B
603,4,7.49,Approved,B
603,1,7.49,Approved,B
603,10,7.49,Approved,B
614,1,9.99,Approved,B
614,4,9.99,Approved,B
614,10,11.49,Approved,B
640,1,17.99,Approved,A
640,4,17.99,Approved,A
640,3,17.99,Approved,A
640,5,17.99,Approved,A
30,2,11.99,Approved,D
30,5,12.49,Approved,D
299,4,14.99,Approved,B
299,3,14.99,Approved,B
299,1,14.99,Approved,B
299,5,17.99,Approved,B
598,1,6.99,Approved,C
598,2,6.99,Approved,C
598,4,6.99,Approved,C
598,3,6.99,Approved,C
598,5,6.99,Approved,C
1148,1,12.99,Approved,B
1148,4,12.99,Approved,B
1148,2,12.99,Approved,B
1148,3,12.99,Approved,B
1148,6,12.49,Approved,B
1148,10,11.99,Approved,B
1609,1,23.99,Approved,A
1609,4,23.99,Approved,A
1609,3,23.99,Approved,A
1609,2,23.99,Approved,A
1609,5,23.99,Approved,A
1609,10,24.99,Approved,A
1500,3,13.99,Approved,A
1500,2,13.99,Approved,A
1500,4,13.99,Approved,A
1500,1,13.99,Approved,A
1500,10,11.99,Approved,A
728,1,8.49,Approved,A
728,4,8.49,Approved,A
728,2,8.49,Approved,A
728,3,8.49,Approved,A
728,10,7.99,Approved,A
708,1,19.99,Approved,B
708,4,19.99,Approved,B
708,2,19.99,Approved,B
464,3,129.99,Approved,C
464,4,129.99,Approved,C
681,4,119.99,Approved,B
681,2,119.99,Approved,B
681,3,119.99,Approved,B
815,6,53.99,Approved,A
815,10,53.99,Approved,A
1039,6,13.99,Approved,B
787,6,64.99,Approved,A
1318,6,26.99,Approved,B
1318,10,28.99,Approved,B
585,6,12.99,Approved,B
956,6,11.99,Approved,B
1461,9,7.99,Approved,A
1387,9,8.99,Approved,A
699,10,22.99,Approved,B
1855,6,9.29,Approved,D
1902,6,33.99,Approved,C
1902,10,34.99,Approved,C
1787,6,39.99,Approved,A
1787,10,33.99,Approved,A
1376,7,19.99,Approved,A
1156,5,6.99,Approved,A
1522,6,9.99,Approved,A
593,6,8.49,Approved,C
593,7,6.99,Approved,C
593,8,6.99,Approved,C
593,9,6.99,Approved,C
262,6,16.99,Approved,C
262,10,14.99,Approved,C
614,6,10.99,Approved,B
194,6,6.49,Approved,B
1148,5,12.49,Approved,B
1500,5,12.99,Approved,A
728,6,9.99,Approved,A
681,6,124.99,Approved,B
681,10,129.99,Approved,B
1322,6,16.99,Approved,B
1322,10,28.99,Approved,B
1733,6,9.29,Approved,B
1733,10,8.99,Approved,B
1107,6,13.99,Approved,B
1107,10,12.49,Approved,B
80,6,7.99,Approved,A
80,10,7.99,Approved,A
452,6,17.99,Approved,A
640,6,17.99,Approved,A
640,10,17.99,Approved,A
30,6,12.99,Approved,D
1966,6,8.99,Approved,A
621,6,46.99,Approved,D
599,6,8.49,Approved,A
1145,7,11.99,Approved,B
1145,8,11.99,Approved,B
1145,9,11.99,Approved,B
262,9,14.99,Approved,C
262,7,14.99,Approved,C
640,7,17.99,Approved,A
640,8,17.99,Approved,A
1787,8,33.99,Approved,A
1787,9,33.99,Approved,A
1559,7,21.49,Approved,D
1559,9,21.49,Approved,D
1559,8,21.49,Approved,D
1322,7,28.99,Approved,B
1322,8,28.99,Approved,B
1322,9,28.99,Approved,B
1733,7,9.29,Approved,B
1733,9,9.29,Approved,B
1733,8,9.29,Approved,B
1107,7,12.49,Approved,B
1107,8,12.49,Approved,B
80,7,7.99,Approved,A
80,9,7.99,Approved,A
80,8,7.99,Approved,A
194,7,4.99,Approved,B
194,9,4.99,Approved,B
194,8,4.99,Approved,B
304,7,15.99,Approved,A
304,8,15.99,Approved,A
1609,7,31.99,Approved,A
1609,9,31.99,Approved,A
1609,8,31.99,Approved,A
1500,7,13.99,Approved,A
1500,9,13.99,Approved,A
1500,8,13.99,Approved,A
728,7,9.49,Approved,A
728,8,9.49,Approved,A
708,7,19.99,Approved,B
708,9,19.99,Approved,B
1177,7,8.99,Approved,A
681,8,119.99,Approved,B
681,7,119.99,Approved,B
681,9,119.99,Approved,B
1160,7,6.49,Approved,B
1160,8,6.49,Approved,B
1160,9,6.49,Approved,B
163,8,4.79,Approved,B
163,9,4.79,Approved,B
5,7,7.79,Approved,A
5,9,7.79,Approved,A
162,9,8.49,Approved,A
162,8,8.49,Approved,A
162,7,8.49,Approved,A
1355,7,14.99,Approved,B
1355,9,14.99,Approved,B
1355,8,14.99,Approved,B
210,8,4.99,Approved,C
1289,7,44.99,Approved,A
1289,8,44.99,Approved,A
1010,7,24.99,Approved,A
1010,9,24.99,Approved,A
1010,8,24.99,Approved,A
1264,7,9.49,Approved,B
1264,8,9.49,Approved,B
1264,9,9.49,Approved,B
1157,7,6.49,Approved,A
1157,8,6.49,Approved,A
1157,9,6.49,Approved,A
1859,7,49.99,Approved,C
1859,8,49.99,Approved,C
1859,9,49.99,Approved,C
985,7,10.99,Approved,C
985,8,10.99,Approved,C
985,9,10.99,Approved,C
131,8,8.99,Approved,A
131,7,8.99,Approved,A
1660,8,14.99,Approved,A
1660,9,14.99,Approved,A
1960,8,8.49,Approved,B
1960,7,8.49,Approved,B
236,7,14.99,Approved,C
236,9,14.99,Approved,C
1150,7,11.99,Approved,B
1150,8,11.99,Approved,B
1150,9,11.99,Approved,B
454,9,10.49,Approved,C
454,7,10.49,Approved,C
639,7,16.99,Approved,C
639,8,16.99,Approved,C
1347,7,16.99,Approved,C
1347,9,16.99,Approved,C
1501,7,18.99,Approved,A
1501,9,18.99,Approved,A
1175,9,8.99,Approved,B
1175,8,8.99,Approved,B
1175,7,8.99,Approved,B
246,6,20.99,Approved,B
22,6,10.79,Approved,A
22,10,10.99,Approved,A
1575,6,9.99,Approved,B
831,10,17.99,Approved,A
1037,6,14.49,Approved,A
1118,5,24.49,Approved,B
1087,6,9.29,Approved,B
970,10,8.99,Approved,B
97,10,269.99,Approved,A
817,8,38.99,Approved,B
1097,6,14.99,Approved,D
1355,6,13.99,Approved,B
1355,10,14.99,Approved,B
1320,10,79.99,Approved,D
195,6,6.99,Approved,D
910,5,9.29,Approved,C
1870,5,3.49,Approved,A
1695,6,14.49,Approved,B
1695,10,12.49,Approved,B
1010,5,26.99,Approved,A
1264,6,9.29,Approved,B
1264,10,9.49,Approved,B
1157,5,6.99,Approved,A
596,6,8.49,Approved,C
516,6,12.49,Approved,B
516,10,11.99,Approved,B
1150,6,12.49,Approved,B
454,6,9.99,Approved,C
454,10,9.99,Approved,C
242,6,16.99,Approved,A
109,6,23.99,Approved,A
1933,6,8.99,Approved,B
1933,10,8.49,Approved,B
1859,5,49.99,Approved,C
985,6,9.99,Approved,C
131,6,8.79,Approved,A
1660,6,15.99,Approved,A
1960,6,8.99,Approved,B
236,6,16.99,Approved,C
236,10,14.99,Approved,C
639,6,16.99,Approved,C
639,10,16.99,Approved,C
1347,6,12.79,Approved,C
1347,10,16.99,Approved,C
1754,7,6.49,Approved,B
1754,9,6.49,Approved,B
1720,5,9.99,Approved,A
682,6,27.99,Approved,B
1498,6,33.99,Approved,C
1858,5,57.99,Approved,B
182,6,52.99,Approved,C
182,10,49.99,Approved,C
432,6,7.49,Approved,A
1375,6,23.49,Approved,A
36,6,16.49,Approved,B
1265,6,10.79,Approved,C
1431,6,37.99,Approved,A
1431,10,31.99,Approved,A
1121,6,16.49,Approved,A
1121,10,11.99,Approved,A
1158,6,6.99,Approved,B
563,6,14.49,Approved,C
563,8,17.49,Approved,C
563,9,17.49,Approved,C
563,7,17.49,Approved,C
1411,6,10.99,Approved,A
1411,10,9.79,Approved,A
1816,5,109.99,Approved,A
1919,6,15.99,Approved,B
506,6,8.49,Approved,A
155,6,8.99,Approved,A
634,2,17.99,Approved,B
634,1,17.99,Approved,B
634,5,17.99,Approved,B
767,4,99.99,Approved,A
767,3,99.99,Approved,A
1816,3,99.99,Approved,A
1816,4,99.99,Approved,A
1816,6,109.99,Approved,A
1816,10,99.99,Approved,A
314,2,16.99,Approved,A
1766,5,8.49,Approved,B
1034,1,8.99,Approved,B
1034,4,8.99,Approved,B
1034,2,8.99,Approved,B
1034,3,8.99,Approved,B
1034,5,9.99,Approved,B
1286,1,94.99,Approved,A
1286,4,94.99,Approved,A
1286,3,94.99,Approved,A
1286,5,83.99,Approved,A
1312,1,109.99,Approved,B
1312,2,109.99,Approved,B
1312,4,109.99,Approved,B
1972,3,8.99,Approved,B
1972,1,8.99,Approved,B
1162,5,7.49,Approved,B
1301,10,13.99,Approved,A
324,10,71.99,Approved,A
271,4,8.99,Approved,A
271,2,8.99,Approved,A
271,3,8.99,Approved,A
271,5,12.49,Approved,A
1101,2,13.99,Approved,D
1101,4,13.99,Approved,D
1101,3,13.99,Approved,D
1147,2,10.99,Approved,A
1147,3,10.99,Approved,A
1147,4,10.99,Approved,A
1147,5,10.49,Approved,A
472,5,10.99,Approved,A
65,4,16.99,Approved,B
213,6,119.99,Approved,D
213,10,144.99,Approved,D
1981,1,8.99,Approved,B
1981,5,8.99,Approved,B
1981,10,8.49,Approved,B
1398,2,32.99,Approved,B
1398,3,32.99,Approved,B
1398,4,32.99,Approved,B
1398,5,32.99,Approved,B
249,4,19.99,Approved,A
249,3,19.99,Approved,A
249,1,19.99,Approved,A
249,2,19.99,Approved,A
249,5,26.99,Approved,A
914,2,8.69,Approved,D
914,3,8.69,Approved,D
914,4,8.69,Approved,D
453,2,8.99,Approved,A
453,3,8.99,Approved,A
453,4,8.99,Approved,A
453,1,8.99,Approved,A
453,5,9.99,Approved,A
1021,5,6.99,Approved,D
287,5,14.99,Approved,B
1161,4,6.49,Approved,A
1161,3,6.49,Approved,A
1161,2,6.49,Approved,A
1161,5,7.49,Approved,A
444,6,19.49,Approved,B
444,10,16.99,Approved,B
564,6,12.99,Approved,A
1970,6,8.99,Approved,A
1976,6,4.49,Approved,C
1976,10,4.99,Approved,C
1707,6,10.99,Approved,C
1096,6,15.99,Approved,B
1096,10,18.49,Approved,B
173,6,89.99,Approved,A
149,6,8.99,Approved,A
1319,6,46.99,Approved,A
1319,10,39.99,Approved,A
647,6,9.79,Approved,A
1928,10,14.99,Approved,B
478,7,7.99,Approved,A
478,9,7.99,Approved,A
362,6,17.99,Approved,A
1990,6,7.99,Approved,A
1990,10,7.49,Approved,A
145,6,8.99,Approved,A
145,10,8.49,Approved,A
404,5,19.99,Approved,A
1548,5,12.49,Approved,B
1224,6,8.99,Approved,B
514,6,10.79,Approved,A
146,6,4.99,Approved,C
146,10,4.99,Approved,C
138,6,8.79,Approved,B
1164,6,16.49,Approved,A
1164,10,17.99,Approved,A
244,5,16.99,Approved,A
1610,6,6.99,Approved,C
434,6,7.99,Approved,C
434,10,8.29,Approved,C
637,5,17.99,Approved,C
260,6,21.99,Approved,A
260,10,24.99,Approved,A
949,6,17.99,Approved,B
949,10,12.99,Approved,B
531,6,8.29,Approved,C
287,6,14.99,Approved,B
1036,6,16.79,Approved,A
1036,10,14.99,Approved,A
597,5,9.49,Approved,B
1967,6,4.49,Approved,C
460,6,55.99,Approved,B
460,10,49.99,Approved,B
1501,4,17.49,Approved,A
1501,1,17.49,Approved,A
1501,2,17.49,Approved,A
1218,3,8.99,Approved,B
1218,2,8.99,Approved,B
1218,4,8.99,Approved,B
1175,1,9.99,Approved,B
1175,4,9.99,Approved,B
1175,2,9.99,Approved,B
1175,3,9.99,Approved,B
1175,5,9.99,Approved,B
885,4,18.99,Approved,B
885,1,18.99,Approved,B
885,5,18.49,Approved,B
618,1,19.99,Approved,B
618,4,19.99,Approved,B
618,3,19.99,Approved,B
618,10,22.99,Approved,B
1834,1,16.99,Approved,A
1834,4,16.99,Approved,A
1688,3,9.29,Approved,A
1688,1,9.29,Approved,A
1688,4,9.29,Approved,A
1152,10,9.99,Approved,B
1633,2,8.99,Approved,A
1633,5,9.49,Approved,A
1660,2,15.99,Approved,A
1660,3,15.99,Approved,A
1660,10,14.99,Approved,A
1960,1,8.99,Approved,B
1960,2,8.99,Approved,B
1960,3,8.99,Approved,B
1960,5,8.99,Approved,B
236,1,15.99,Approved,C
236,4,15.99,Approved,C
236,2,15.99,Approved,C
236,3,15.99,Approved,C
236,5,16.99,Approved,C
635,3,16.99,Approved,C
635,2,16.99,Approved,C
635,10,16.99,Approved,C
1402,2,49.99,Approved,A
1402,3,49.99,Approved,A
1402,1,49.99,Approved,A
1402,4,49.99,Approved,A
1402,5,49.99,Approved,A
1068,3,29.99,Approved,B
1068,4,29.99,Approved,B
1068,1,29.99,Approved,B
1347,4,13.99,Approved,C
1347,1,13.99,Approved,C
1347,5,12.79,Approved,C
597,2,8.49,Approved,B
597,3,8.49,Approved,B
597,4,8.49,Approved,B
597,1,8.49,Approved,B
597,10,9.99,Approved,B
1967,2,4.99,Approved,C
1967,3,4.99,Approved,C
1967,4,4.99,Approved,C
1967,1,4.99,Approved,C
1967,10,4.99,Approved,C
460,2,38.99,Approved,B
1283,2,19.99,Approved,A
1283,3,19.99,Approved,A
1283,1,19.99,Approved,A
1283,5,19.99,Approved,A
1283,10,19.99,Approved,A
1306,4,7.99,Approved,B
1306,10,8.79,Approved,B
616,3,29.99,Approved,C
479,6,8.99,Approved,A
1692,6,14.99,Approved,B
1692,10,10.49,Approved,B
1981,6,8.99,Approved,B
371,6,12.99,Approved,B
249,6,28.99,Approved,A
138,7,8.99,Approved,B
138,8,8.99,Approved,B
138,9,8.99,Approved,B
768,7,12.99,Approved,B
768,9,12.99,Approved,B
244,8,14.99,Approved,A
98,7,449.99,Approved,A
98,8,449.99,Approved,A
1610,7,7.99,Approved,C
1610,9,7.99,Approved,C
1610,8,7.99,Approved,C
434,9,8.29,Approved,C
434,8,8.29,Approved,C
637,7,17.99,Approved,C
637,9,17.99,Approved,C
31,8,19.99,Approved,B
31,7,19.99,Approved,B
31,9,19.99,Approved,B
145,8,8.49,Approved,A
145,9,8.49,Approved,A
145,7,8.49,Approved,A
404,8,16.99,Approved,A
1548,8,11.99,Approved,B
1548,7,11.99,Approved,B
1224,7,11.99,Approved,B
1224,8,11.99,Approved,B
1224,9,11.99,Approved,B
914,7,10.99,Approved,D
914,9,10.99,Approved,D
914,8,10.99,Approved,D
453,7,10.49,Approved,A
453,8,10.49,Approved,A
1153,7,9.99,Approved,B
1161,9,6.99,Approved,A
949,8,16.99,Approved,B
949,9,16.99,Approved,B
949,7,16.99,Approved,B
1415,8,12.99,Approved,A
1415,7,12.99,Approved,A
1415,9,12.99,Approved,A
531,8,8.29,Approved,C
1789,9,12.29,Approved,C
1789,7,12.29,Approved,C
1961,7,4.49,Approved,A
1692,9,10.49,Approved,B
1692,7,10.49,Approved,B
1981,8,8.49,Approved,B
1398,9,32.99,Approved,B
1865,8,12.99,Approved,A
1865,7,12.99,Approved,A
922,7,10.99,Approved,A
687,7,6.49,Approved,D
687,9,6.49,Approved,D
1512,9,18.99,Approved,A
1512,8,18.99,Approved,A
1512,7,18.99,Approved,A
601,9,9.99,Approved,B
601,8,9.99,Approved,B
601,7,9.99,Approved,B
528,6,3.99,Approved,B
588,10,37.99,Approved,B
21,6,9.29,Approved,B
1595,6,84.99,Approved,A
1122,6,31.49,Approved,C
1122,10,32.99,Approved,C
1970,5,8.99,Approved,A
1989,6,7.99,Approved,A
1709,6,12.79,Approved,B
173,5,89.99,Approved,A
801,6,24.99,Approved,B
801,10,19.99,Approved,B
514,5,10.99,Approved,A
1539,6,31.99,Approved,B
770,6,14.99,Approved,A
1423,10,76.99,Approved,A
739,6,49.99,Approved,A
739,10,54.99,Approved,A
1806,6,13.49,Approved,C
882,5,33.99,Approved,A
478,5,10.49,Approved,A
359,6,17.99,Approved,B
1069,7,10.99,Approved,A
1069,9,10.99,Approved,A
1400,8,39.99,Approved,C
1400,9,39.99,Approved,C
1400,7,39.99,Approved,C
1044,8,21.99,Approved,C
1044,7,21.99,Approved,C
440,8,49.99,Approved,C
440,7,49.99,Approved,C
440,9,49.99,Approved,C
599,9,7.49,Approved,A
603,8,6.99,Approved,B
603,9,6.99,Approved,B
1477,9,6.49,Approved,B
1477,7,6.49,Approved,B
312,8,17.99,Approved,D
1390,10,13.99,Approved,B
1079,10,9.99,Approved,A
555,6,13.49,Approved,A
1363,6,8.99,Approved,B
715,10,24.99,Approved,A
659,6,55.99,Approved,A
659,10,54.99,Approved,A
1350,6,11.99,Approved,C
1156,7,6.49,Approved,A
1156,8,6.49,Approved,A
1156,9,6.49,Approved,A
1387,5,11.29,Approved,A
1287,6,59.99,Approved,A
1287,10,59.99,Approved,A
304,6,17.99,Approved,A
304,10,15.99,Approved,A
1148,7,11.99,Approved,B
1148,8,11.99,Approved,B
1148,9,11.99,Approved,B
1500,6,13.99,Approved,A
211,6,11.99,Approved,B
728,5,9.99,Approved,A
708,6,19.99,Approved,B
708,10,19.99,Approved,B
1393,6,20.99,Approved,A
1393,10,24.99,Approved,A
1559,6,19.99,Approved,D
1559,10,19.99,Approved,D
1090,6,14.99,Approved,A
1145,6,12.49,Approved,B
1145,10,11.99,Approved,B
593,5,7.99,Approved,C
163,6,4.99,Approved,B
163,10,4.99,Approved,B
1177,6,8.99,Approved,A
464,6,119.99,Approved,C
308,6,17.99,Approved,B
473,5,11.99,Approved,A
534,6,7.99,Approved,C
746,6,22.49,Approved,D
440,6,57.99,Approved,C
440,10,52.99,Approved,C
603,6,6.99,Approved,B
387,6,8.29,Approved,B
1477,6,8.29,Approved,B
1477,10,6.99,Approved,B
312,6,19.99,Approved,D
312,10,17.99,Approved,D
133,5,9.29,Approved,A
299,6,17.99,Approved,B
299,10,15.99,Approved,B
604,6,8.49,Approved,B
598,10,7.49,Approved,C
1887,6,46.99,Approved,C
162,6,8.99,Approved,A
162,10,8.49,Approved,A
1069,6,13.79,Approved,A
1807,3,12.99,Approved,A
308,1,14.99,Approved,B
308,2,14.99,Approved,B
308,3,14.99,Approved,B
473,1,8.49,Approved,A
473,4,8.49,Approved,A
473,3,8.49,Approved,A
1160,4,6.49,Approved,B
1160,1,6.49,Approved,B
1160,5,6.99,Approved,B
163,2,4.79,Approved,B
163,3,4.79,Approved,B
163,4,4.79,Approved,B
163,1,4.79,Approved,B
163,5,4.99,Approved,B
5,2,7.49,Approved,A
5,4,7.49,Approved,A
5,5,8.49,Approved,A
1313,6,59.99,Approved,A
1313,10,61.99,Approved,A
587,6,8.79,Approved,A
682,5,27.99,Approved,B
1858,6,57.99,Approved,B
328,10,119.99,Approved,B
874,6,8.79,Approved,B
874,10,7.99,Approved,B
1949,6,27.99,Approved,B
4,6,8.99,Approved,C
4,10,9.29,Approved,C
285,6,10.49,Approved,B
432,5,7.49,Approved,A
1648,6,99.99,Approved,A
1648,10,99.99,Approved,A
480,6,13.49,Approved,A
480,10,12.29,Approved,A
1128,6,53.99,Approved,B
1128,10,49.99,Approved,B
1754,5,5.49,Approved,B
1720,6,9.29,Approved,A
36,5,15.99,Approved,B
1494,6,53.99,Approved,A
